team,season,week,off_plays,off_epa_per_play,off_success_rate,def_plays,def_epa_per_play_allowed,def_success_allowed,neutral_plays,neutral_pass_plays,neutral_pass_rate,league_neutral_pass_rate,proe,pace_plays,off_epa_per_play_4w,off_success_rate_4w,def_epa_per_play_allowed_4w,def_success_allowed_4w,pace_plays_4w,proe_4w,off_pass_attempts,off_rush_attempts,off_dropbacks
CHI,2013,14,86,0.4314420848298707,0.6046511627906976,72,0.2937129124570549,0.5972222222222222,21,14,0.6666666666666666,0.5455861070911722,0.12108055957549446,86,0.10660020265165498,0.487415947263331,0.14405501366589085,0.4903241358848835,87.75,0.021754880060353976,41,30,40
CIN,2013,14,95,0.2694695054262072,0.5157894736842106,81,0.17252074155897368,0.5185185185185185,26,14,0.5384615384615384,0.5455861070911722,-0.007124568629633732,95,-0.0013245418999257297,0.45069261637687724,-0.10156696609038186,0.3970160156221537,90.5,0.004029831373259352,43,31,37
CLE,2013,14,95,0.16810379846591383,0.4631578947368421,97,0.13020194792787473,0.4948453608247423,34,21,0.6176470588235294,0.5455861070911722,0.07206095173235727,95,-0.11504891816791829,0.4028051919461386,-0.01725702741831705,0.4358645429805633,96.25,0.019768634682324315,48,24,46
DAL,2013,14,72,0.2937129124570549,0.5972222222222222,86,0.4314420848298707,0.6046511627906976,16,7,0.4375,0.5455861070911722,-0.10808610709117217,72,0.10573506628047648,0.5013859785636677,0.18877529364286544,0.543562250481588,77.5,-0.1161531198814689,27,27,27
DEN,2013,14,115,0.26030189810829174,0.5478260869565217,69,0.12589370870002492,0.42028985507246375,41,26,0.6341463414634146,0.5455861070911722,0.08856023437224247,115,0.1490664813385706,0.461989357840078,0.05932547159216746,0.437402571778917,103.25,-0.005032274100675194,62,29,58
DET,2013,14,77,-0.13292942877515498,0.33766233766233766,91,0.021000795617576902,0.42857142857142855,18,5,0.2777777777777778,0.5455861070911722,-0.2678083293133944,77,-0.0448522809595936,0.4309502783169491,-0.0797762641806801,0.3645496129486277,90.5,-0.04575820542434772,30,31,28
GB,2013,14,84,-0.04155685430386624,0.4642857142857143,77,-0.04208351496715727,0.4805194805194805,22,15,0.6818181818181818,0.5455861070911722,0.1362320747270096,84,-0.10052651661144996,0.395979579301366,0.06405991902689918,0.5066663980667417,83.0,0.00810970537633618,43,27,43
HOU,2013,14,101,0.007859106792630329,0.43564356435643564,88,0.07147939553742484,0.38636363636363635,27,22,0.8148148148148148,0.5455861070911722,0.2692287077236426,101,-0.06438840752537088,0.4229178301734249,0.023060344902400255,0.40533927270634795,86.25,0.14103402529756015,66,17,63
IND,2013,14,81,0.17252074155897368,0.5185185185185185,95,0.2694695054262072,0.5157894736842106,20,13,0.65,0.5455861070911722,0.10441389290882785,81,0.03177457522161763,0.46521003201658406,0.118056440680328,0.4779212373475617,81.75,0.05166951566408766,50,10,48
JAX,2013,14,88,0.07147939553742484,0.38636363636363635,101,0.007859106792630329,0.43564356435643564,30,16,0.5333333333333333,0.5455861070911722,-0.012252773757838842,88,-0.01305820291175937,0.41379035703749417,-0.035958433353717796,0.4163929897508115,87.75,-0.008049788724334359,40,24,33
KC,2013,14,78,0.10085226832295359,0.44871794871794873,86,-0.37968319149542074,0.36046511627906974,4,2,0.5,0.5455861070911722,-0.04558610709117217,78,0.12259434410850938,0.4564143570950502,0.06994665707889854,0.4323392679720732,87.75,0.059309975694253586,24,36,23
LA,2013,14,71,-0.19606024483139817,0.352112676056338,84,0.048650991243841035,0.4642857142857143,15,7,0.4666666666666667,0.5455861070911722,-0.0789194404245055,71,0.01887691851801676,0.4078786673529549,-0.06914793055363229,0.4420501373626373,74.25,-0.18178886979546954,36,18,32
LAC,2013,14,89,0.18727690202701777,0.43820224719101125,71,-0.09090464108514659,0.4647887323943662,14,7,0.5,0.5455861070911722,-0.04558610709117217,89,0.1312271468134238,0.4485795741628207,0.08849999871105055,0.5353365340444494,84.75,-0.04729199590468937,31,41,30
LV,2013,14,89,0.08155910266784523,0.43820224719101125,75,0.18643226114202355,0.5333333333333333,6,2,0.3333333333333333,0.5455861070911722,-0.21225277375783885,89,-0.00509020123228188,0.4323689919300127,0.03264691676080745,0.4565934855127888,84.25,-0.10578262271477486,43,26,40
MIA,2013,14,80,0.08439004778723493,0.475,89,-0.04126653155839285,0.4157303370786517,29,14,0.4827586206896552,0.5455861070911722,-0.06282748640151697,80,0.023425404664371614,0.4722928002331908,-0.07525547540000947,0.41541001751568235,84.0,0.06131684846079476,37,25,36
MIN,2013,14,86,0.025493241265432613,0.37209302325581395,102,0.02335782403720694,0.47058823529411764,34,18,0.5294117647058824,0.5455861070911722,-0.01617434238528981,86,0.017553826089085844,0.4359336580894512,0.062108336543712776,0.4743761140819964,96.25,-0.12168932111386675,41,25,41
NE,2013,14,97,0.13020194792787473,0.4948453608247423,95,0.16810379846591383,0.4631578947368421,21,15,0.7142857142857143,0.5455861070911722,0.16869960719454213,97,0.11999939766263282,0.5207762006331149,0.1295492826108597,0.45837147215865753,93.5,0.04198153563336571,59,22,56
NO,2013,14,81,0.15786585188140315,0.4691358024691358,79,-0.046741008719973005,0.3670886075949367,12,8,0.6666666666666666,0.5455861070911722,0.12108055957549446,81,0.03616995585524932,0.4573295270477584,0.04194765115899181,0.4174519187549716,78.5,0.033103339193499406,49,14,45
NYG,2013,14,71,-0.09090464108514659,0.4647887323943662,89,0.18727690202701777,0.43820224719101125,9,5,0.5555555555555556,0.5455861070911722,0.009969448464383412,71,0.0029226514828270198,0.4772577748070946,0.013846905982371559,0.42495940059834664,76.5,0.02354127816085015,35,20,34
NYJ,2013,14,75,0.18643226114202355,0.5333333333333333,89,0.08155910266784523,0.43820224719101125,18,8,0.4444444444444444,0.5455861070911722,-0.10114166264672775,75,-0.16633812856970792,0.39602329848808726,0.015390647597835651,0.4299022643067134,74.5,-0.08715809871499731,28,30,28
PHI,2013,14,91,0.021000795617576902,0.42857142857142855,77,-0.13292942877515498,0.33766233766233766,11,4,0.36363636363636365,0.5455861070911722,-0.18194974345480852,91,0.08094238757023337,0.48519228815281445,-0.03811341597056241,0.4359635720316835,85.0,0.04000514638083244,29,44,27
PIT,2013,14,89,-0.04126653155839285,0.4157303370786517,80,0.08439004778723493,0.475,33,17,0.5151515151515151,0.5455861070911722,-0.03043459193965703,89,0.04242053463371941,0.425408396816904,5.765705421724096e-05,0.4077199319523881,88.0,0.03589440777404168,45,21,43
SEA,2013,14,71,-0.01027931523387329,0.4084507042253521,83,-0.0026327193733793482,0.4457831325301205,31,14,0.45161290322580644,0.5455861070911722,-0.09397320386536573,71,0.15512356762863805,0.4935692586893912,-0.07374143013861727,0.40190346489455975,78.0,-0.04299180606583537,31,23,28
SF,2013,14,83,-0.0026327193733793482,0.4457831325301205,71,-0.01027931523387329,0.4084507042253521,40,24,0.6,0.5455861070911722,0.05441389290882781,83,0.023049129864755102,0.41241536149936875,-0.08624917060992587,0.4436451509552338,79.25,0.05549917252683276,39,28,35
TB,2013,14,84,-0.06363682661826246,0.30952380952380953,89,-0.27981053613056933,0.33707865168539325,9,3,0.3333333333333333,0.5455861070911722,-0.21225277375783885,84,-0.06288635851660654,0.36031711733958927,-0.08955799524244926,0.40937341693002594,77.0,-0.15979893912673554,30,36,26
TEN,2013,14,69,0.12589370870002492,0.42028985507246375,115,0.26030189810829174,0.5478260869565217,15,8,0.5333333333333333,0.5455861070911722,-0.012252773757838842,69,0.061743100506250176,0.4453301384945598,0.11092274820425121,0.4928071943963551,82.75,-0.006190332820760827,28,22,26
WAS,2013,14,86,-0.37968319149542074,0.36046511627906974,78,0.10085226832295359,0.44871794871794873,4,2,0.5,0.5455861070911722,-0.04558610709117217,86,-0.1781933508166033,0.39837620365139514,0.07700037090052576,0.47278227653823246,86.75,-0.08727419778620474,52,14,51
ARI,2013,15,88,0.1751160237580298,0.5,105,0.07015184727486147,0.5333333333333333,40,19,0.475,0.521505376344086,-0.046505376344086025,88,0.10077636955315156,0.4579278485587783,-0.07596522800553097,0.4411339063303481,87.5,-0.060609010182530856,32,35,32
ATL,2013,15,88,-0.08743610197247566,0.42045454545454547,84,-0.09048699044557873,0.4523809523809524,33,21,0.6363636363636364,0.521505376344086,0.11485826001955035,88,-0.001940632012072778,0.46287051403201845,0.02166489816532581,0.45640276658608653,89.75,0.06454501429834045,46,21,41
BAL,2013,15,83,0.010053868395702903,0.37349397590361444,81,-0.057154999975038936,0.3950617283950617,37,21,0.5675675675675675,0.521505376344086,0.04606219122348154,83,0.03330745829684643,0.40357456514511203,-0.040068920158772295,0.39324013936417035,86.5,-0.005495679669583989,43,19,41
BUF,2013,15,93,-0.01982177449539074,0.46236559139784944,91,-0.10658773194392884,0.4175824175824176,40,17,0.425,0.521505376344086,-0.09650537634408601,93,-0.04252419308965967,0.41195256403878455,-0.08518573674752518,0.3855716554831599,89.25,-0.0604835086219013,36,38,32
CAR,2013,15,79,0.13028911163728524,0.46835443037974683,79,0.02335756321933431,0.3924050632911392,24,14,0.5833333333333334,0.521505376344086,0.06182795698924737,79,0.028277315888975363,0.4168567109106749,-0.03996103570778809,0.3925399893779742,81.25,0.020574518807735254,30,32,29
CHI,2013,15,87,0.059816829440292936,0.47126436781609193,81,-0.06411662766973171,0.4444444444444444,39,18,0.46153846153846156,0.521505376344086,-0.05996691480562444,87,0.1091797466881804,0.49412092810624286,0.12105082246161071,0.4868519136626613,89.25,0.030979130059968923,36,29,34
CIN,2013,15,88,-0.061854364866435654,0.4318181818181818,77,0.044253544634914634,0.42857142857142855,0,0,,0.521505376344086,,88,0.02390202187779605,0.4753138284980894,-0.0473637269971243,0.41720235102588044,85.5,0.008430314944716097,49,21,48
CLE,2013,15,81,-0.06411662766973171,0.4444444444444444,87,0.059816829440292936,0.47126436781609193,34,23,0.6764705882352942,0.521505376344086,0.15496521189120815,81,-0.03744703011515768,0.42323002854744574,0.050554042472324125,0.469378309353191,91.0,0.055179469240859064,41,17,40
DAL,2013,15,91,0.10936639158951364,0.5274725274725275,95,0.14435090429125425,0.45263157894736844,23,15,0.6521739130434783,0.521505376344086,0.13066853669939227,91,0.12719594451988395,0.5325078417750831,0.14169079744624147,0.5036589207286342,83.5,-0.003812128490390726,54,19,51
DEN,2013,15,69,0.14463400661509118,0.5507246376811594,88,0.23048131321161502,0.45454545454545453,14,9,0.6428571428571429,0.521505376344086,0.1213517665130569,69,0.17253464920829958,0.5011856687755193,0.12770996347021613,0.4545042819499341,95.75,0.020226947365069997,43,11,42
DET,2013,15,81,-0.057154999975038936,0.3950617283950617,83,0.010053868395702903,0.37349397590361444,44,18,0.4090909090909091,0.521505376344086,-0.11241446725317689,81,-0.059522218513105615,0.4270841314683461,-0.10202013397954195,0.36098433141432723,87.0,-0.08146579492541352,38,27,38
GB,2013,15,95,0.14435090429125425,0.45263157894736844,91,0.10936639158951364,0.5274725274725275,8,3,0.375,0.521505376344086,-0.146505376344086,95,-0.034460040251334256,0.41406705150299683,0.07860508441839734,0.5212505793175897,89.0,0.007530182253336765,44,26,42
HOU,2013,15,82,-0.32467444762573366,0.34146341463414637,92,-0.0530666899777973,0.41304347826086957,14,5,0.35714285714285715,0.521505376344086,-0.16436251920122885,82,-0.09880674831007648,0.4077682199144357,0.0394132232844874,0.426153333760927,82.5,0.060175680119422884,39,26,38
IND,2013,15,92,-0.0530666899777973,0.41304347826086957,82,-0.32467444762573366,0.34146341463414637,19,12,0.631578947368421,0.521505376344086,0.11007357102433502,92,-0.030335592738024626,0.4336394409076441,-0.0013892787851577937,0.4224420205835631,82.5,0.09797282462128873,38,32,37
JAX,2013,15,91,-0.10658773194392884,0.4175824175824176,93,-0.01982177449539074,0.46236559139784944,36,19,0.5277777777777778,0.521505376344086,0.006272401433691788,91,-0.013596070115216373,0.4187883710716528,-0.06056441431097945,0.42524281456656604,89.75,-0.014085661053682988,46,29,44
KC,2013,15,72,0.3070812169725941,0.5277777777777778,100,-0.08312774765055131,0.37,8,5,0.625,0.521505376344086,0.103494623655914,72,0.21012881192680283,0.4918241480741481,0.036474386382216936,0.42635441948722475,80.5,0.054703841926996455,33,20,31
LA,2013,15,70,0.08544881527407755,0.42857142857142855,100,-0.036828894043223495,0.46,6,2,0.3333333333333333,0.521505376344086,-0.1881720430107527,70,0.025580957734609847,0.42573581021009776,0.009636695575327005,0.45540178571428575,74.25,-0.16999135666526097,20,32,20
LAC,2013,15,88,0.23048131321161502,0.45454545454545453,69,0.14463400661509118,0.5507246376811594,43,13,0.3023255813953488,0.521505376344086,-0.21917979494873718,88,0.16923490503931868,0.44196277324222233,0.09944106075255366,0.5448926934647392,87.0,-0.0888575839963119,27,44,23
LV,2013,15,100,-0.08312774765055131,0.37,72,0.3070812169725941,0.5277777777777778,3,1,0.3333333333333333,0.521505376344086,-0.1881720430107527,100,0.0037474127316167657,0.44242218341937445,0.15616749212568382,0.48802246603970745,85.75,-0.1336096827835871,47,33,42
MIA,2013,15,80,0.16426881466047977,0.4875,94,0.12783167572847381,0.5425531914893617,31,15,0.4838709677419355,0.521505376344086,-0.037634408602150504,80,0.039275168717221864,0.46604280023319083,-0.06291012654489989,0.4307951508310608,84.0,0.020402464836955833,42,22,41
MIN,2013,15,98,0.2360901681152158,0.5714285714285714,87,0.07720296332721942,0.47126436781609193,27,17,0.6296296296296297,0.521505376344086,0.10812425328554365,98,0.09900274319713495,0.4755299313813767,0.042003705831963556,0.44635887270268604,97.75,-0.05712334159136352,42,33,40
NE,2013,15,94,0.12783167572847381,0.5425531914893617,80,0.16426881466047977,0.4875,41,26,0.6341463414634146,0.521505376344086,0.11264096511932864,94,0.10856349266051113,0.516533546124503,0.11146482923721349,0.46792763157894735,96.0,0.07642669311431519,57,22,55
NO,2013,15,100,-0.036828894043223495,0.46,70,0.08544881527407755,0.42857142857142855,6,4,0.6666666666666666,0.521505376344086,0.14516129032258063,100,0.018229948455612533,0.44123196607214865,0.05665294637505351,0.4369324382354911,83.0,0.034011911308595225,65,21,61
NYG,2013,15,72,-0.37672550383447556,0.3333333333333333,87,-0.004623240085310233,0.4367816091954023,10,4,0.4,0.521505376344086,-0.12150537634408598,72,-0.10405515698167213,0.443307157523144,0.04266984624834613,0.43908438036198594,74.25,-0.03295755713146144,39,16,39
NYJ,2013,15,79,0.02335756321933431,0.3924050632911392,79,0.13028911163728524,0.46835443037974683,16,6,0.375,0.521505376344086,-0.146505376344086,79,-0.09363562601243088,0.4075861027724105,0.04107211375867172,0.45254642745720564,74.75,-0.07583285993323483,37,25,36
PHI,2013,15,87,0.07720296332721942,0.47126436781609193,98,0.2360901681152158,0.5714285714285714,15,11,0.7333333333333333,0.521505376344086,0.21182795698924728,87,0.06708922470424805,0.47463000172845904,0.04236011042777686,0.45776808330987895,88.25,0.07793902314740467,58,11,57
PIT,2013,15,77,0.044253544634914634,0.42857142857142855,88,-0.061854364866435654,0.4318181818181818,9,4,0.4444444444444444,0.521505376344086,-0.07706093189964158,77,0.02872658389466049,0.4356124784495571,-0.01578712172214395,0.4130428984595651,82.75,0.0008552674708368346,26,36,26
SEA,2013,15,87,-0.004623240085310233,0.4367816091954023,72,-0.37672550383447556,0.3333333333333333,16,8,0.5,0.521505376344086,-0.021505376344086002,87,0.07644996987291625,0.4747884705120514,-0.15847800841948323,0.39739896039005523,78.75,-0.0593805674454307,41,28,39
SF,2013,15,91,0.09743057909067437,0.46153846153846156,71,-0.21874334921385813,0.4225352112676056,28,14,0.5,0.521505376344086,-0.021505376344086002,91,0.04074986603496601,0.44013763922164645,-0.14966779180222134,0.41818139279652544,82.75,0.034348921112516806,38,33,35
TB,2013,15,71,-0.21874334921385813,0.4225352112676056,91,0.09743057909067437,0.46153846153846156,7,3,0.42857142857142855,0.521505376344086,-0.09293394777265745,71,-0.15602001135620058,0.34235541453851315,-0.06683182405585064,0.4136469212035302,72.5,-0.14385277302667732,38,13,38
TEN,2013,15,105,0.07015184727486147,0.5333333333333333,88,0.1751160237580298,0.5,42,26,0.6190476190476191,0.521505376344086,0.09754224270353307,105,0.041003954765913175,0.4378184014053579,0.10585825867856573,0.4829757337221978,91.25,0.0140634773895731,65,18,61
WAS,2013,15,84,-0.09048699044557873,0.4523809523809524,88,-0.08743610197247566,0.42045454545454547,31,15,0.4838709677419355,0.521505376344086,-0.037634408602150504,84,-0.2149733694485066,0.39568196806242273,0.01745034615870468,0.44664591290186884,84.0,-0.027897883735625045,46,21,46
ARI,2013,16,90,-0.1273444157017756,0.3333333333333333,73,-0.29159591922148337,0.3424657534246575,40,11,0.275,0.5,-0.22499999999999998,90,0.02651730439727687,0.4391106442577031,-0.09952879347515821,0.4253989933351612,86.75,-0.10314430834581266,32,39,28
ATL,2013,16,91,0.044886409512886694,0.5164835164835165,74,0.17158132225119074,0.5540540540540541,30,18,0.6,0.5,0.09999999999999998,91,0.0030752127887795633,0.4716210227825272,0.03537744219378154,0.48532723900370955,92.25,0.057641468836139076,52,20,49
BAL,2013,16,94,-0.3120295449489009,0.3829787234042553,87,0.11306269366008533,0.4827586206896552,3,2,0.6666666666666666,0.5,0.16666666666666663,94,-0.029075997758819146,0.4024442459961759,0.05808238258008405,0.4328487134555031,90.0,0.06038989051447313,50,25,48
BUF,2013,16,97,-0.016075792990594646,0.4329896907216495,72,-0.31330830925677816,0.2777777777777778,11,6,0.5454545454545454,0.5,0.045454545454545414,97,-0.053433953085793566,0.4257555422747525,-0.09664970230927623,0.3684776383891428,91.0,-0.017834956057147633,29,46,28
CAR,2013,16,60,-0.057605934187548134,0.38333333333333336,101,-0.046645465134001224,0.43564356435643564,25,12,0.48,0.5,-0.020000000000000018,60,0.022229792150573142,0.4165361980901621,-0.024998864732632808,0.4050653382984084,73.5,0.015357332099561805,26,16,26
CHI,2013,16,83,-0.14729047164756315,0.3855421686746988,79,0.39610524753388554,0.6329113924050633,1,1,1.0,0.5,0.5,83,0.08001198758568,0.47331897027491754,0.1532278821079187,0.5307940474782129,86.0,0.1482343475449767,46,17,45
